Feature	Gain
Column_1089	475.9079518318176
Column_1119	473.8046987056732
Column_426	472.4542119503021
Column_1178	471.38835072517395
Column_1591	469.95648884773254
Column_185	468.2267804145813
Column_21	468.2074308395386
Column_743	467.29782915115356
Column_92	466.7559862136841
Column_608	466.0682692527771
Column_962	465.02992844581604
Column_692	463.9788291454315
Column_1649	463.92510318756104
Column_1163	463.5892207622528
Column_1087	463.43212819099426
Column_1349	463.06091117858887
Column_589	461.1628496646881
Column_650	459.26066160202026
Column_178	458.8291301727295
Column_1100	457.6931095123291
Column_1659	457.6589312553406
Column_716	455.7136526107788
Column_1342	453.4060904979706
Column_390	452.2826306819916
Column_1268	451.8183434009552
Column_1240	448.9361505508423
Column_1484	448.81745052337646
Column_654	445.9888708591461
Column_1588	445.53424739837646
Column_1429	445.2221188545227
Column_926	444.7589797973633
Column_1019	444.5508383512497
Column_1509	444.24284982681274
Column_711	443.97015929222107
Column_1112	443.52568113803864
Column_78	440.8184902667999
Column_688	439.80725955963135
Column_629	439.3093593120575
Column_941	437.5931510925293
Column_294	436.60845947265625
Column_412	436.3512897491455
Column_842	435.6264319419861
Column_678	433.74979043006897
Column_847	433.5322256088257
Column_684	432.1818091869354
Column_284	431.85709166526794
Column_96	431.61201643943787
Column_1225	431.42630910873413
Column_137	431.4139189720154
Column_372	430.9113621711731
Column_607	430.3554017543793
Column_259	429.178817987442
Column_1614	429.12395882606506
Column_1600	428.3625113964081
Column_720	428.2955095767975
Column_1454	425.74536204338074
Column_1081	419.0775501728058
Column_630	417.52270007133484
Column_144	417.468546628952
Column_1487	416.82733964920044
Column_1101	416.4930372238159
Column_757	416.4682013988495
Column_936	415.8462793827057
Column_1692	414.75248980522156
Column_839	413.9655683040619
Column_1654	410.8122720718384
Column_1352	410.3489204645157
Column_702	410.0443093776703
Column_238	409.9959030151367
Column_1187	407.76795983314514
Column_414	406.0714764595032
Column_354	405.05068922042847
Column_217	404.61501932144165
Column_282	404.2378661632538
Column_754	403.22489190101624
Column_619	402.51860308647156
Column_859	401.45255064964294
Column_924	400.98222291469574
Column_1155	399.0842468738556
Column_1608	398.7021732330322
Column_1568	398.3681263923645
Column_1024	396.90699100494385
Column_1078	393.47603964805603
Column_333	393.32829880714417
Column_1340	392.5936782360077
Column_126	391.60531067848206
Column_1299	390.9866988658905
Column_834	390.8981189727783
Column_1344	390.779550075531
Column_104	390.2933303117752
Column_268	388.9724898338318
Column_127	385.37364053726196
Column_1593	383.98714113235474
Column_686	383.04589080810547
Column_1298	382.23525083065033
Column_730	382.0001504421234
Column_906	378.5359044075012
Column_1390	376.7434916496277
Column_146	374.4756724834442
Column_210	373.1778676509857
Column_77	371.36258149147034
Column_1124	370.6236274242401
Column_103	367.75774455070496
Column_1170	366.64778304100037
Column_439	366.64076113700867
Column_729	365.8118407726288
Column_1059	365.7810893058777
Column_1047	363.4512481689453
Column_1085	362.2125279903412
Column_1355	361.7067687511444
Column_1074	361.12019896507263
Column_184	360.4126958847046
Column_1650	360.2898528575897
Column_1202	359.93214774131775
Column_582	359.66362142562866
Column_1269	359.6533513069153
Column_237	358.7623813152313
Column_575	357.928631067276
Column_1541	357.2973301410675
Column_625	357.2682194709778
Column_1602	356.77426862716675
Column_746	356.7519941329956
Column_1627	355.5887005329132
Column_719	354.89813017845154
Column_1885	354.87932419776917
Column_631	352.742280960083
Column_271	352.0946788787842
Column_1366	351.0103998184204
Column_1027	350.35308039188385
Column_952	347.63613390922546
Column_660	347.409930229187
Column_1534	346.6155893802643
Column_950	346.39517974853516
Column_840	346.13395857810974
Column_693	345.9580788612366
Column_1592	345.7477195262909
Column_731	345.1516580581665
Column_1483	342.7617027759552
Column_1200	341.93920278549194
Column_1598	340.5553607940674
Column_1284	339.6739785671234
Column_1203	338.5891773700714
Column_1543	338.05707907676697
Column_248	337.5239703655243
Column_1025	336.2385001182556
Column_1741	334.5694808959961
Column_55	333.79701352119446
Column_1382	333.7073104381561
Column_1022	331.09566020965576
Column_423	330.78323888778687
Column_685	325.8508620262146
Column_122	325.1525694131851
Column_821	325.1119978427887
Column_101	323.7284200191498
Column_1628	323.53180408477783
