Feature	Gain
Column_590	241.57358837127686
Column_122	241.26190757751465
Column_844	241.25021934509277
Column_1763	240.86710166931152
Column_359	240.6120638847351
Column_1363	240.19100952148438
Column_688	239.1759774684906
Column_686	238.78336930274963
Column_234	238.6060779094696
Column_842	237.55310034751892
Column_659	237.2943036556244
Column_1381	237.19579243659973
Column_1597	236.12156128883362
Column_1593	235.93661880493164
Column_1719	234.59781551361084
Column_238	234.32814931869507
Column_1395	234.14907884597778
Column_1356	233.14256143569946
Column_333	231.89562058448792
Column_1619	231.57325983047485
Column_1534	231.26250839233398
Column_1114	231.2023401260376
Column_1025	231.044677734375
Column_1352	230.7142095565796
Column_146	227.87011075019836
Column_1146	226.68851327896118
Column_608	226.4136095046997
Column_1600	226.19769048690796
Column_654	225.5860197544098
Column_867	225.40996956825256
Column_949	225.15113854408264
Column_735	223.84529900550842
Column_1158	223.63144254684448
Column_720	223.57921028137207
Column_975	221.99000930786133
Column_308	221.75442814826965
Column_1601	220.04576969146729
Column_886	219.9185185432434
Column_1177	219.1150302886963
Column_1382	219.09478950500488
Column_1155	218.44757223129272
Column_1238	218.02956914901733
Column_1332	217.8794298171997
Column_1263	217.02586936950684
Column_1165	216.37963914871216
Column_204	215.25336074829102
Column_90	213.34710025787354
Column_1372	213.31241989135742
Column_588	213.27322101593018
Column_626	213.04946064949036
Column_1512	212.4629406929016
Column_1125	212.45086860656738
Column_660	211.69742107391357
Column_1313	210.59550046920776
Column_1343	209.6000804901123
Column_826	209.39738178253174
Column_1561	208.84967732429504
Column_692	208.69512033462524
Column_1144	207.7224006652832
Column_509	207.09416961669922
Column_758	206.20648002624512
Column_1603	205.77252101898193
Column_1089	205.38216996192932
Column_354	205.3193519115448
Column_729	204.88640832901
Column_1511	204.8428521156311
Column_1589	204.82797169685364
Column_100	204.58148050308228
Column_1178	202.8177421092987
Column_936	202.7983899116516
Column_698	202.0441107749939
Column_336	201.44865322113037
Column_1299	201.27932024002075
Column_1669	201.1685004234314
Column_176	200.9581995010376
Column_414	199.19207096099854
Column_1591	198.62062907218933
Column_299	198.60020756721497
Column_677	198.51415824890137
Column_77	198.35468983650208
Column_1371	198.33079266548157
Column_621	197.88964915275574
Column_620	197.39580965042114
Column_165	197.36195969581604
Column_1580	196.52713203430176
Column_1029	196.3288607597351
Column_1047	196.25759887695312
Column_1358	196.08801889419556
Column_1984	195.84514570236206
Column_1087	195.4922399520874
Column_1115	195.43994879722595
Column_1614	194.9472017288208
Column_926	194.6269404888153
Column_625	194.6054413318634
Column_1026	193.89671874046326
Column_1618	193.8263099193573
Column_854	193.61195039749146
Column_232	193.41183996200562
Column_632	191.75091862678528
Column_959	191.10045957565308
Column_1484	190.73233771324158
Column_1323	190.6293592453003
Column_862	190.59265089035034
Column_1164	190.00759053230286
Column_1611	187.75240755081177
Column_1226	186.40665864944458
Column_630	186.0695023536682
Column_1475	185.1057984828949
Column_782	184.98571157455444
Column_694	184.74903106689453
Column_248	184.58379125595093
Column_716	183.0586597919464
Column_828	182.41524934768677
Column_1213	182.25893115997314
Column_103	182.1598720550537
Column_1627	181.79649019241333
Column_1638	179.42057037353516
Column_524	178.96911907196045
Column_1520	178.89846062660217
Column_1039	177.6289987564087
Column_80	177.524799823761
Column_127	177.19971179962158
Column_1545	176.3063325881958
Column_806	175.94573974609375
Column_1163	175.2512402534485
Column_1099	174.73374938964844
Column_1342	174.34994959831238
Column_1510	174.30611062049866
Column_1088	173.70005989074707
Column_881	173.60871028900146
Column_924	173.5513892173767
Column_670	173.36359930038452
Column_1111	172.7523810863495
Column_92	172.04560041427612
Column_1003	171.6847105026245
Column_770	171.61258029937744
Column_909	171.5602388381958
Column_44	171.45626044273376
Column_650	171.1763882637024
Column_1654	171.14656853675842
Column_1390	170.54052710533142
Column_393	169.80223107337952
Column_669	169.30194091796875
Column_1487	169.24031925201416
Column_753	169.192702293396
Column_1658	168.9313497543335
Column_411	168.87405157089233
Column_331	168.21394109725952
Column_1688	168.14457035064697
Column_413	167.99331307411194
Column_673	167.6415090560913
Column_839	167.5051784515381
Column_437	166.8262004852295
Column_1592	166.22273969650269
Column_907	166.1198115348816
Column_1602	165.89510011672974
Column_1287	165.77783107757568
Column_1010	165.62014198303223
Column_1326	165.00618934631348
Column_178	164.8853211402893
Column_1124	164.85041093826294
Column_144	162.94474077224731
Column_1005	162.29343843460083
Column_1202	162.19549989700317
Column_1341	162.124920129776
Column_973	161.59296083450317
Column_1117	161.44753742218018
Column_1201	160.10725951194763
Column_96	159.90426111221313
Column_996	159.65716171264648
Column_1193	159.37358140945435
Column_1268	159.07261848449707
Column_951	158.7881829738617
Column_1154	158.35721063613892
Column_1567	158.1429204940796
Column_1858	157.82639002799988
Column_520	157.68652057647705
Column_1489	157.63099932670593
Column_1462	157.43825101852417
Column_1604	156.44299006462097
Column_1483	156.4125292301178
Column_1594	155.8024492263794
Column_848	155.46088314056396
Column_853	155.32546043395996
Column_1377	155.0877492427826
Column_1366	154.8770396709442
Column_439	154.72084975242615
Column_1232	154.69571995735168
Column_55	154.3687903881073
Column_960	154.21922039985657
Column_424	154.13824081420898
Column_1357	153.9006781578064
Column_1628	153.52965116500854
Column_1355	152.13903069496155
Column_423	151.82069063186646
Column_523	151.56091928482056
Column_192	151.36142873764038
Column_743	150.2873296737671
Column_1170	149.50778031349182
Column_1086	149.39147996902466
Column_607	148.46337127685547
Column_1277	147.51564741134644
Column_697	147.48312091827393
Column_1526	147.48205947875977
Column_1490	146.90286016464233
Column_292	146.57693147659302
Column_412	146.49484968185425
Column_1203	145.47524046897888
Column_840	143.72366952896118
Column_1078	143.58424830436707
Column_954	143.14778089523315
Column_941	142.6244797706604
Column_1340	142.08336997032166
Column_1746	141.82121968269348
Column_950	141.77130937576294
Column_1027	141.40910172462463
Column_744	140.56173038482666
Column_946	140.45405101776123
Column_224	140.3875503540039
Column_268	140.312650680542
Column_259	139.87095999717712
Column_284	139.79048776626587
Column_339	139.3609299659729
Column_916	138.90061926841736
Column_39	138.79290008544922
Column_61	138.05287742614746
Column_104	138.02591919898987
Column_1071	137.8924105167389
Column_693	137.18352055549622
Column_1949	137.1268904209137
Column_203	136.93531942367554
Column_271	136.70729994773865
Column_726	135.99401998519897
Column_1022	135.95347023010254
Column_282	135.8765001296997
Column_961	135.3391993045807
Column_1227	135.18026208877563
Column_894	134.56831097602844
Column_1240	134.3960108757019
Column_1380	134.19744968414307
Column_564	133.99267983436584
Column_91	133.70640182495117
Column_1157	133.42585134506226
Column_329	133.09039211273193
Column_1650	132.48556089401245
Column_1670	132.39973187446594
Column_1149	132.22574019432068
Column_1909	131.74365854263306
Column_1338	130.40322947502136
Column_672	130.19724941253662
Column_1095	129.46741104125977
Column_1167	128.66191864013672
Column_40	128.3938217163086
Column_1348	127.71293020248413
Column_1364	127.59250020980835
Column_678	127.45383071899414
Column_66	127.29800009727478
Column_368	127.2035403251648
