Feature	Gain
mforex_sell_min6	29.723499298095703
mtransferencias_emitidas_min6	29.590499877929688
Visa_fechaalta_max6	29.551000595092773
cforex_ratioavg6	29.329700469970703
Master_fechaalta_lag1	28.9773006439209
cpagomiscuentas_delta2	28.966800689697266
ctransferencias_emitidas_avg6	28.86050033569336
mcuentas_saldo_max6	28.779499053955078
Master_mconsumospesos_lag1	28.48870086669922
ctarjeta_master_delta2	27.871599197387695
Visa_msaldototal_min6	27.590900421142578
ccheques_depositados_rechazados_max6	27.551300048828125
ctarjeta_master_descuentos_delta1	27.413700103759766
Visa_mpagospesos_ratiomax6	27.303800582885742
ccheques_emitidos	27.282100677490234
mprestamos_personales_lag1	27.12019920349121
ctarjeta_debito_transacciones_lag2	27.055099487304688
rf_002_012	26.659900665283203
mtransferencias_emitidas_delta1	26.65489959716797
Master_mconsumospesos_tend6	26.64080047607422
tmobile_app_delta2	26.57939910888672
mpagodeservicios_delta1	26.44700050354004
Master_cconsumos_ratioavg6	26.153099060058594
cpayroll_trx_lag2	25.805299758911133
mautoservicio_delta2	25.400699615478516
ctarjeta_master_debitos_automaticos_ratiomax6	25.36240005493164
mactivos_margen_ratiomax6	24.49090003967285
Master_msaldototal_min6	24.39889907836914
ccuenta_debitos_automaticos_avg6	24.163700103759766
Visa_mconsumospesos_tend6	24.107099533081055
catm_trx_other_max6	24.0625
mtarjeta_master_consumo_ratiomax6	23.949800491333008
kmes_max6	23.590099334716797
Visa_fechaalta_lag2	23.46929931640625
cplazo_fijo_ratioavg6	23.281700134277344
Master_mpagospesos_delta2	23.161500930786133
mplazo_fijo_pesos_ratioavg6	23.017099380493164
ctarjeta_visa_debitos_automaticos_delta2	22.290300369262695
ctarjeta_debito_transacciones_delta2	22.197099685668945
cliente_antiguedad_avg6	22.044099807739258
rf_008_001	21.959299087524414
ccomisiones_otras_max6	21.89109992980957
mcaja_ahorro_delta2	21.693500518798828
rf_018_003	21.563499450683594
cforex_buy_ratiomax6	21.42639923095703
rf_016_004	20.926300048828125
mttarjeta_visa_debitos_automaticos_delta2	20.90369987487793
Visa_mconsumosdolares_ratiomax6	20.589599609375
Visa_Fvencimiento_lag1	20.534099578857422
Visa_fechaalta_avg6	19.75469970703125
rf_001_013	19.486400604248047
cseguro_vida_ratiomax6	19.311899185180664
Visa_status_min6	19.135900497436523
tcuentas_lag2	19.100900650024414
Master_mconsumospesos_min6	18.30340003967285
ccajas_otras_max6	18.18280029296875
mrentabilidad_annual_avg6	18.0447998046875
Visa_mpagominimo_delta2	17.707000732421875
Master_mpagospesos_lag2	17.500499725341797
active_quarter	0.0
cliente_vip	0.0
cliente_antiguedad	0.0
mrentabilidad_annual	0.0
mpasivos_margen	0.0
ccuenta_corriente	0.0
